date,Pasture,Biomass,Year,NDVI,CP,BARE,SD,GREEN,LITT,NDVI_raw_x,Biomass_raw_x,NDVI_raw_y,Biomass_raw_y,NDVI_raw,Biomass_raw
2025-04-21,LTER3,605.0,2025,0.222,9.48,12.2,42.4,10.7,34.7,,,,,,
2025-04-21,LTER4,524.0,2025,0.215,9.4,15.5,41.5,8.5,34.5,,,,,,
2025-04-21,OwlCreek,330.0,2025,0.19,9.37,24.4,38.5,3.3,33.8,,,,,,
2025-04-21,OwlCreek - Longspur,190.0,2025,0.174,9.38,26.4,29.5,0.1,44.0,,,,,,
2025-04-21,OwlCreek - Prairie Dog,270.0,2025,0.182,9.38,24.3,34.8,1.3,39.7,,,,,,
2025-04-21,PrairieRidge,300.0,2025,0.173,9.38,28.3,39.8,1.6,30.3,,,,,,
2025-04-21,Pvt-12NE,273.0,2025,0.186,9.38,24.2,36.9,2.4,36.5,,,,,,
2025-04-21,Pvt-14,460.0,2025,0.201,9.46,23.3,37.4,6.3,33.1,,,,,,
2025-04-21,Pvt-30SW,273.0,2025,0.161,9.4,25.6,39.4,0.1,35.0,,,,,,
2025-04-21,Pvt-8SW,473.0,2025,0.185,9.4,14.7,47.3,3.2,34.8,,,,,,
2025-04-21,Res. #2,234.0,2025,0.188,9.35,27.8,33.7,1.0,37.4,,,,,,
2025-04-21,SaltTree,393.0,2025,0.186,9.37,19.1,41.8,2.7,36.3,,,,,,
2025-04-21,Slayton,428.0,2025,0.204,9.45,27.6,38.9,7.9,25.5,,,,,,
2025-04-21,Spring,1069.0,2025,0.265,10.47,9.8,46.0,32.0,12.2,,,,,,
2025-04-21,UNK,291.0,2025,0.194,9.43,30.6,30.2,4.0,35.2,,,,,,
2025-04-21,WeatherStation,591.0,2025,0.208,9.32,4.3,44.9,7.1,43.7,,,,,,
2025-04-22,12C,378.0,2025,0.197,9.37,22.3,41.0,5.3,31.3,,,,,0.1999439,481.59558
2025-04-22,12NW,344.0,2025,0.205,9.38,22.2,37.4,5.1,35.4,,,,,0.20471852,412.10968
2025-04-22,12NWcorner,389.0,2025,0.235,9.72,23.6,27.3,12.8,36.3,,,,,0.22902972,445.0
2025-04-22,12SE-N,208.0,2025,0.183,9.33,29.4,33.2,0.7,36.7,,,,,0.18399589,248.49039
2025-04-22,13E,240.0,2025,0.202,9.37,35.1,30.1,4.5,30.3,,,,,0.19691199,288.91806
2025-04-22,13W,391.0,2025,0.211,9.5,28.4,33.6,8.1,29.8,,,,,0.20954016,466.11353
2025-04-22,15E,281.0,2025,0.196,9.37,29.5,29.8,2.3,38.4,,,,,0.19595598,345.8428
2025-04-22,17N,498.0,2025,0.187,9.35,16.0,45.3,4.5,34.2,,,,,0.19269367,586.0431
2025-04-22,18N,274.0,2025,0.201,9.35,30.6,29.6,3.4,36.4,,,,,0.19926535,333.4382
2025-04-22,19N,309.0,2025,0.197,9.34,22.5,35.3,3.1,39.0,,,,,0.19658177,360.21774
2025-04-22,1E,263.0,2025,0.184,9.38,28.2,39.8,2.3,29.7,,,,,0.18901613,344.88327
2025-04-22,1W,139.0,2025,0.182,9.34,38.9,28.4,1.3,31.4,,,,,0.18352091,166.40703
2025-04-22,20SE,391.0,2025,0.18,9.37,14.7,43.4,1.3,40.7,,,,,0.18447286,447.29056
2025-04-22,21SE,262.0,2025,0.204,9.4,22.3,30.1,2.9,44.7,,,,,0.2043926,316.07144
2025-04-22,21SEcorral,804.0,2025,0.243,10.23,8.0,43.3,16.9,31.8,,,,,0.24117813,910.11865
2025-04-22,21SW,392.0,2025,0.211,9.38,22.0,33.9,6.2,37.9,,,,,0.20886515,458.77304
2025-04-22,23E,213.0,2025,0.182,9.34,33.1,25.3,0.1,41.5,,,,,0.18132888,263.27573
2025-04-22,23W,308.0,2025,0.192,9.34,21.1,32.9,1.6,44.3,,,,,0.19161783,360.49207
2025-04-22,24 Grazing,246.0,2025,0.166,9.36,32.9,35.9,0.0,31.3,,,,,0.16202866,303.55768
2025-04-22,24E,322.0,2025,0.186,9.36,23.2,37.0,2.5,37.3,,,,,0.18648808,384.1931
2025-04-22,24W,186.0,2025,0.173,9.37,28.9,27.5,0.0,43.6,,,,,0.17082994,234.46481
2025-04-22,25SE,180.0,2025,0.172,9.38,29.1,27.0,0.0,43.9,,,,,0.170456,222.88835
2025-04-22,26SE-N Pvt,232.0,2025,0.18,9.37,20.9,31.6,0.1,47.4,,,,,0.17893425,261.5
2025-04-22,26SW-N Pvt.,346.0,2025,0.195,9.35,18.5,34.7,2.4,44.5,,,,,0.19668087,399.59213
2025-04-22,28N,192.0,2025,0.192,9.37,35.4,18.3,1.0,45.4,,,,,0.191259,244.40639
2025-04-22,31W,242.0,2025,0.192,9.34,27.7,29.6,1.2,41.5,,,,,0.19141494,296.82166
2025-04-22,32W,212.0,2025,0.184,9.37,27.6,27.5,0.5,44.4,,,,,0.18665217,264.02866
2025-04-22,6EE,298.0,2025,0.169,9.4,24.9,42.3,0.9,31.9,,,,,0.17386994,378.22733
2025-04-22,6EW,267.0,2025,0.187,9.37,27.1,38.0,2.0,32.9,,,,,0.19159618,334.66367
2025-04-22,7NW,283.0,2025,0.191,9.35,24.9,37.5,2.4,35.3,,,,,0.19561003,355.27518
2025-04-22,CenterCreek,349.0,2025,0.203,9.45,23.0,30.4,3.4,43.2,,,,,0.20419888,411.81137
2025-04-22,CenterCreek - Longspur,232.0,2025,0.186,9.36,26.9,27.2,0.8,45.0,,,,,0.18412034,276.24713
2025-04-22,CenterCreek - Prairie Dog,135.0,2025,0.172,9.46,49.1,15.2,1.5,34.2,,,,,0.16921224,158.3174
2025-04-22,ESA,266.0,2025,0.21,9.39,15.1,28.8,2.0,54.0,,,,,0.20893654,331.095
2025-04-22,HQ,257.0,2025,0.209,9.54,36.0,26.2,4.9,32.9,,,,,0.21157567,291.22772
2025-04-22,HighHawk,338.0,2025,0.216,9.6,29.0,27.9,6.7,36.4,,,,,0.21521555,410.48798
2025-04-22,HighHawk - Longspur,257.0,2025,0.203,9.38,29.1,26.1,2.7,42.1,,,,,0.20412335,322.87747
2025-04-22,HighHawk - Prairie Dog,128.0,2025,0.174,9.39,54.0,16.1,0.9,29.0,,,,,0.17033069,168.76094
2025-04-22,LTER1,563.0,2025,0.229,9.78,16.4,39.6,11.7,32.4,,,,,0.22767103,660.94934
2025-04-22,LTER2,460.0,2025,0.213,9.37,14.3,40.7,6.4,38.7,,,,,0.20415594,515.5
2025-04-22,LTER3,614.0,2025,0.225,9.55,12.1,42.1,11.2,34.6,,,,,0.223326,720.0222
2025-04-22,LTER4,534.0,2025,0.218,9.43,15.5,41.1,9.0,34.4,,,,,0.21725994,640.3211
2025-04-22,OwlCreek,340.0,2025,0.192,9.36,24.3,38.2,3.7,33.9,,,,,0.19354153,393.2665
2025-04-22,OwlCreek - Longspur,199.0,2025,0.176,9.38,26.3,29.3,0.1,44.3,,,,,0.17710687,241.98047
2025-04-22,OwlCreek - Prairie Dog,279.0,2025,0.185,9.37,24.2,34.4,1.6,39.8,,,,,0.18549603,323.41785
2025-04-22,PrairieRidge,306.0,2025,0.174,9.38,28.2,39.6,1.7,30.5,,,,,0.18011066,364.52582
2025-04-22,Pvt-12NE,277.0,2025,0.187,9.38,24.2,36.7,2.5,36.7,,,,,0.19169731,353.025
2025-04-22,Pvt-14,468.0,2025,0.203,9.49,23.0,37.0,6.7,33.3,,,,,0.2019818,553.10223
2025-04-22,Pvt-30SW,279.0,2025,0.163,9.39,25.4,39.2,0.1,35.3,,,,,0.16290691,333.62482
2025-04-22,Pvt-8SW,480.0,2025,0.186,9.4,14.6,47.1,3.4,34.9,,,,,0.19353066,575.24615
2025-04-22,Res. #2,246.0,2025,0.192,9.34,27.7,33.3,1.6,37.4,,,,,0.18957429,294.33334
2025-04-22,SaltTree,403.0,2025,0.188,9.37,19.0,41.5,3.1,36.4,,,,,0.19103205,464.09512
2025-04-22,Slayton,437.0,2025,0.207,9.48,27.4,38.5,8.5,25.6,,,,,0.20714623,529.0865
2025-04-22,Spring,1078.0,2025,0.269,10.54,9.9,45.3,32.8,12.0,,,,,0.26220003,1204.4286
2025-04-22,UNK,299.0,2025,0.197,9.45,30.5,29.7,4.3,35.4,,,,,0.19522719,360.8801
2025-04-22,WeatherStation,598.0,2025,0.21,9.3,4.2,44.7,7.5,43.6,,,,,0.2093493,662.65
2025-04-23,12C,385.0,2025,0.199,9.37,22.3,40.8,5.6,31.4,,,,,,
2025-04-23,12NW,355.0,2025,0.208,9.39,22.1,37.0,5.6,35.3,,,,,,
2025-04-23,12NWcorner,405.0,2025,0.24,9.84,23.5,26.6,14.0,36.0,,,,,,
2025-04-23,12SE-N,213.0,2025,0.185,9.32,29.2,33.0,0.8,37.0,,,,,,
2025-04-23,13E,252.0,2025,0.205,9.39,35.0,29.6,5.1,30.3,,,,,,
2025-04-23,13W,401.0,2025,0.214,9.56,28.3,33.2,8.7,29.9,,,,,,
2025-04-23,15E,290.0,2025,0.199,9.41,29.3,29.4,2.6,38.7,,,,,,
2025-04-23,17N,506.0,2025,0.189,9.34,15.9,45.0,4.8,34.3,,,,,,
2025-04-23,18N,286.0,2025,0.204,9.37,30.3,29.1,3.9,36.6,,,,,,
2025-04-23,19N,322.0,2025,0.201,9.34,22.4,34.9,3.8,38.9,,,,,,
2025-04-23,1E,271.0,2025,0.186,9.38,28.2,39.6,2.4,29.8,,,,,,
2025-04-23,1W,144.0,2025,0.183,9.34,38.7,28.1,1.5,31.7,,,,,,
2025-04-23,20SE,401.0,2025,0.182,9.36,14.6,43.1,1.6,40.7,,,,,,
2025-04-23,21SE,268.0,2025,0.206,9.41,22.4,29.7,3.1,44.8,,,,,,
2025-04-23,21SEcorral,817.0,2025,0.247,10.33,8.0,42.9,17.5,31.6,,,,,,
2025-04-23,21SW,401.0,2025,0.214,9.41,22.0,33.5,6.7,37.8,,,,,,
2025-04-23,23E,220.0,2025,0.184,9.32,32.9,25.0,0.1,41.9,,,,,,
2025-04-23,23W,316.0,2025,0.195,9.35,20.9,32.7,1.9,44.5,,,,,,
2025-04-23,24 Grazing,254.0,2025,0.168,9.35,32.7,35.6,0.0,31.7,,,,,,
2025-04-23,24E,330.0,2025,0.188,9.36,23.1,36.7,2.7,37.5,,,,,,
2025-04-23,24W,194.0,2025,0.174,9.36,28.7,27.2,0.0,44.1,,,,,,
2025-04-23,25SE,187.0,2025,0.174,9.37,29.0,26.7,0.0,44.3,,,,,,
2025-04-23,26SE-N Pvt,240.0,2025,0.182,9.36,20.7,31.3,0.1,47.8,,,,,,
2025-04-23,26SW-N Pvt.,355.0,2025,0.198,9.37,18.3,34.3,2.6,44.7,,,,,,
2025-04-23,28N,199.0,2025,0.194,9.39,35.3,17.9,1.1,45.7,,,,,,
2025-04-23,31W,252.0,2025,0.194,9.33,27.6,29.2,1.5,41.6,,,,,,
2025-04-23,32W,221.0,2025,0.186,9.37,27.6,27.1,0.7,44.6,,,,,,
2025-04-23,6EE,304.0,2025,0.17,9.4,24.8,42.1,1.0,32.1,,,,,,
2025-04-23,6EW,275.0,2025,0.189,9.37,27.0,37.7,2.2,33.0,,,,,,
2025-04-23,7NW,292.0,2025,0.193,9.34,24.8,37.2,2.6,35.4,,,,,,
2025-04-23,CenterCreek,359.0,2025,0.206,9.49,22.8,30.0,3.8,43.3,,,,,,
2025-04-23,CenterCreek - Longspur,241.0,2025,0.188,9.36,26.8,26.9,0.9,45.4,,,,,,
2025-04-23,CenterCreek - Prairie Dog,138.0,2025,0.174,9.47,49.0,14.9,1.7,34.4,,,,,,
2025-04-23,ESA,274.0,2025,0.212,9.42,15.1,28.5,2.4,54.1,,,,,,
2025-04-23,HQ,263.0,2025,0.211,9.59,35.8,25.8,5.4,33.0,,,,,,
2025-04-23,HighHawk,349.0,2025,0.219,9.67,28.9,27.5,7.3,36.4,,,,,,
2025-04-23,HighHawk - Longspur,267.0,2025,0.206,9.42,29.0,25.7,3.0,42.2,,,,,,
2025-04-23,HighHawk - Prairie Dog,133.0,2025,0.177,9.4,53.8,15.8,1.1,29.2,,,,,,
2025-04-23,LTER1,574.0,2025,0.232,9.86,16.4,39.2,12.2,32.2,,,,,,
2025-04-23,LTER2,477.0,2025,0.217,9.37,14.3,40.3,7.1,38.4,,,,,,
2025-04-23,LTER3,624.0,2025,0.228,9.65,12.1,41.7,11.7,34.5,,,,,,
2025-04-23,LTER4,546.0,2025,0.221,9.47,15.4,40.8,9.5,34.3,,,,,,
2025-04-23,OwlCreek,351.0,2025,0.195,9.36,24.2,37.8,4.1,33.9,,,,,,
2025-04-23,OwlCreek - Longspur,207.0,2025,0.178,9.37,26.1,29.1,0.2,44.6,,,,,,
2025-04-23,OwlCreek - Prairie Dog,289.0,2025,0.187,9.37,24.1,34.1,2.0,39.9,,,,,,
2025-04-23,PrairieRidge,312.0,2025,0.176,9.37,28.1,39.3,1.9,30.7,,,,,,
2025-04-23,Pvt-12NE,282.0,2025,0.189,9.38,24.2,36.4,2.6,36.8,,,,,,
2025-04-23,Pvt-14,477.0,2025,0.206,9.53,22.8,36.6,7.2,33.5,,,,,,
2025-04-23,Pvt-30SW,285.0,2025,0.165,9.39,25.3,38.9,0.1,35.7,,,,,,
2025-04-23,Pvt-8SW,488.0,2025,0.188,9.39,14.6,46.9,3.7,34.9,,,,,,
2025-04-23,Res. #2,259.0,2025,0.196,9.35,27.6,32.8,2.4,37.3,,,,,,
2025-04-23,SaltTree,414.0,2025,0.191,9.37,18.9,41.2,3.6,36.3,,,,,,
2025-04-23,Slayton,447.0,2025,0.209,9.52,27.3,38.0,9.0,25.7,,,,,,
2025-04-23,Spring,1089.0,2025,0.274,10.57,9.9,44.6,33.7,11.8,,,,,,
2025-04-23,UNK,309.0,2025,0.199,9.48,30.3,29.3,4.8,35.6,,,,,,
2025-04-23,WeatherStation,607.0,2025,0.213,9.29,4.1,44.4,7.9,43.6,,,,,,
2025-04-24,12C,392.0,2025,0.201,9.36,22.2,40.5,5.9,31.4,,,,,,
2025-04-24,12NW,367.0,2025,0.21,9.4,22.0,36.7,6.2,35.2,,,,,,
2025-04-24,12NWcorner,422.0,2025,0.245,10.01,23.4,25.8,15.2,35.6,,,,,,
2025-04-24,12SE-N,223.0,2025,0.187,9.31,29.0,32.8,0.9,37.3,,,,,,
2025-04-24,13E,264.0,2025,0.208,9.43,34.8,29.0,5.9,30.3,,,,,,
2025-04-24,13W,411.0,2025,0.216,9.63,28.1,32.7,9.3,29.9,,,,,,
2025-04-24,15E,299.0,2025,0.201,9.45,29.0,28.9,3.0,39.0,,,,,,
2025-04-24,17N,515.0,2025,0.191,9.34,15.8,44.7,5.1,34.4,,,,,,
2025-04-24,18N,298.0,2025,0.207,9.41,30.1,28.6,4.5,36.8,,,,,,
2025-04-24,19N,337.0,2025,0.204,9.35,22.3,34.4,4.6,38.7,,,,,,
2025-04-24,1E,278.0,2025,0.188,9.37,28.1,39.3,2.7,29.9,,,,,,
2025-04-24,1W,149.0,2025,0.185,9.34,38.6,27.8,1.6,32.0,,,,,,
2025-04-24,20SE,410.0,2025,0.185,9.36,14.5,42.9,1.9,40.7,,,,,,
2025-04-24,21SE,266.0,2025,0.208,9.43,22.5,29.3,3.4,44.8,,,,,,
2025-04-24,21SEcorral,830.0,2025,0.251,10.42,8.1,42.4,18.2,31.3,,,,,,
2025-04-24,21SW,410.0,2025,0.217,9.47,22.0,33.1,7.2,37.7,,,,,,
2025-04-24,23E,228.0,2025,0.187,9.31,32.8,24.7,0.2,42.4,,,,,,
2025-04-24,23W,325.0,2025,0.197,9.36,20.7,32.4,2.2,44.7,,,,,,
2025-04-24,24 Grazing,262.0,2025,0.17,9.33,32.5,35.3,0.0,32.2,,,,,,
2025-04-24,24E,339.0,2025,0.19,9.35,23.0,36.4,2.9,37.6,,,,,,
2025-04-24,24W,202.0,2025,0.176,9.34,28.6,26.9,0.0,44.5,,,,,,
2025-04-24,25SE,195.0,2025,0.176,9.37,28.8,26.4,0.0,44.7,,,,,,
2025-04-24,26SE-N Pvt,249.0,2025,0.185,9.35,20.5,31.1,0.2,48.2,,,,,,
2025-04-24,26SW-N Pvt.,364.0,2025,0.201,9.39,18.1,34.0,3.0,44.9,,,,,,
2025-04-24,28N,207.0,2025,0.196,9.42,35.2,17.6,1.3,45.9,,,,,,
2025-04-24,31W,261.0,2025,0.197,9.32,27.5,28.8,1.9,41.7,,,,,,
2025-04-24,32W,231.0,2025,0.189,9.36,27.5,26.8,0.9,44.8,,,,,,
2025-04-24,6EE,311.0,2025,0.172,9.4,24.7,41.8,1.1,32.3,,,,,,
2025-04-24,6EW,283.0,2025,0.191,9.36,26.9,37.5,2.5,33.1,,,,,,
2025-04-24,7NW,301.0,2025,0.196,9.33,24.7,36.9,2.9,35.5,,,,,,
2025-04-24,CenterCreek,369.0,2025,0.209,9.54,22.6,29.5,4.3,43.5,,,,,,
2025-04-24,CenterCreek - Longspur,249.0,2025,0.19,9.37,26.6,26.6,1.1,45.7,,,,,,
2025-04-24,CenterCreek - Prairie Dog,142.0,2025,0.176,9.47,48.9,14.6,1.9,34.6,,,,,,
2025-04-24,ESA,282.0,2025,0.215,9.44,15.0,28.1,2.8,54.0,,,,,,
2025-04-24,HQ,271.0,2025,0.214,9.65,35.6,25.4,5.9,33.1,,,,,,
2025-04-24,HighHawk,360.0,2025,0.222,9.75,28.7,27.0,8.0,36.3,,,,,,
2025-04-24,HighHawk - Longspur,277.0,2025,0.208,9.46,28.9,25.3,3.5,42.4,,,,,,
2025-04-24,HighHawk - Prairie Dog,139.0,2025,0.179,9.41,53.7,15.5,1.4,29.4,,,,,,
2025-04-24,LTER1,586.0,2025,0.235,9.96,16.3,38.9,12.7,32.1,,,,,,
2025-04-24,LTER2,494.0,2025,0.222,9.42,14.3,39.8,7.9,38.0,,,,,,
2025-04-24,LTER3,635.0,2025,0.231,9.76,12.0,41.3,12.3,34.4,,,,,,
2025-04-24,LTER4,558.0,2025,0.224,9.54,15.4,40.4,10.0,34.2,,,,,,
2025-04-24,OwlCreek,362.0,2025,0.198,9.35,24.1,37.4,4.6,33.9,,,,,,
2025-04-24,OwlCreek - Longspur,216.0,2025,0.18,9.37,26.1,28.8,0.2,44.9,,,,,,
2025-04-24,OwlCreek - Prairie Dog,300.0,2025,0.191,9.37,24.0,33.7,2.5,39.9,,,,,,
2025-04-24,PrairieRidge,320.0,2025,0.177,9.37,28.1,39.1,2.0,30.9,,,,,,
2025-04-24,Pvt-12NE,287.0,2025,0.191,9.38,24.2,36.1,2.7,37.0,,,,,,
2025-04-24,Pvt-14,486.0,2025,0.209,9.58,22.6,36.1,7.7,33.6,,,,,,
2025-04-24,Pvt-30SW,292.0,2025,0.166,9.38,25.1,38.7,0.2,36.0,,,,,,
2025-04-24,Pvt-8SW,496.0,2025,0.19,9.39,14.5,46.6,4.0,34.9,,,,,,
2025-04-24,Res. #2,273.0,2025,0.2,9.35,27.5,32.2,3.2,37.1,,,,,,
2025-04-24,SaltTree,425.0,2025,0.194,9.37,18.8,40.8,4.1,36.3,,,,,,
2025-04-24,Slayton,457.0,2025,0.212,9.58,27.1,37.5,9.6,25.7,,,,,,
2025-04-24,Spring,1099.0,2025,0.278,10.59,10.0,43.8,34.5,11.6,,,,,,
2025-04-24,UNK,318.0,2025,0.203,9.52,30.1,28.8,5.3,35.8,,,,,,
2025-04-24,WeatherStation,616.0,2025,0.215,9.28,4.1,44.1,8.3,43.5,,,,,,
2025-04-25,12C,400.0,2025,0.203,9.37,22.2,40.2,6.2,31.4,,,,,,
2025-04-25,12NW,380.0,2025,0.214,9.43,21.9,36.3,6.9,35.0,,,,,,
2025-04-25,12NWcorner,440.0,2025,0.25,10.17,23.3,24.9,16.6,35.2,,,,,,
2025-04-25,12SE-N,231.0,2025,0.189,9.31,28.9,32.5,1.1,37.5,,,,,,
2025-04-25,13E,277.0,2025,0.212,9.47,34.6,28.5,6.7,30.2,,,,,,
2025-04-25,13W,421.0,2025,0.22,9.71,27.9,32.2,9.9,29.9,,,,,,
2025-04-25,15E,308.0,2025,0.204,9.5,28.8,28.5,3.4,39.3,,,,,,
2025-04-25,17N,524.0,2025,0.194,9.35,15.7,44.3,5.5,34.4,,,,,,
2025-04-25,18N,310.0,2025,0.211,9.46,29.8,28.1,5.2,36.9,,,,,,
2025-04-25,19N,352.0,2025,0.209,9.38,22.2,33.9,5.5,38.4,,,,,,
2025-04-25,1E,286.0,2025,0.189,9.36,28.0,39.1,2.9,29.9,,,,,,
2025-04-25,1W,155.0,2025,0.188,9.35,38.4,27.5,1.8,32.3,,,,,,
2025-04-25,20SE,421.0,2025,0.188,9.35,14.4,42.6,2.3,40.7,,,,,,
2025-04-25,21SE,274.0,2025,0.21,9.46,22.6,28.9,3.8,44.7,,,,,,
2025-04-25,21SEcorral,845.0,2025,0.255,10.48,8.1,42.0,18.9,31.0,,,,,,
2025-04-25,21SW,421.0,2025,0.22,9.54,22.0,32.7,7.9,37.5,,,,,,
2025-04-25,23E,236.0,2025,0.189,9.3,32.6,24.3,0.2,42.8,,,,,,
2025-04-25,23W,334.0,2025,0.2,9.37,20.6,32.1,2.5,44.9,,,,,,
2025-04-25,24 Grazing,271.0,2025,0.172,9.31,32.2,35.0,0.1,32.7,,,,,,
2025-04-25,24E,348.0,2025,0.193,9.35,22.9,36.1,3.2,37.8,,,,,,
2025-04-25,24W,209.0,2025,0.178,9.33,28.4,26.6,0.1,44.9,,,,,,
2025-04-25,25SE,204.0,2025,0.179,9.35,28.7,26.1,0.1,45.1,,,,,,
2025-04-25,26SE-N Pvt,257.0,2025,0.187,9.34,20.3,30.8,0.3,48.6,,,,,,
2025-04-25,26SW-N Pvt.,374.0,2025,0.204,9.43,18.0,33.6,3.4,45.0,,,,,,
2025-04-25,28N,215.0,2025,0.199,9.45,35.1,17.2,1.6,46.2,,,,,,
2025-04-25,31W,271.0,2025,0.201,9.32,27.4,28.4,2.4,41.8,,,,,,
2025-04-25,32W,240.0,2025,0.192,9.34,27.5,26.4,1.2,44.9,,,,,,
2025-04-25,6EE,319.0,2025,0.173,9.39,24.7,41.6,1.2,32.5,,,,,,
2025-04-25,6EW,292.0,2025,0.193,9.35,26.8,37.2,2.8,33.2,,,,,,
2025-04-25,7NW,311.0,2025,0.198,9.32,24.5,36.6,3.3,35.6,,,,,,
2025-04-25,CenterCreek,379.0,2025,0.212,9.6,22.4,29.0,4.9,43.6,,,,,,
2025-04-25,CenterCreek - Longspur,258.0,2025,0.193,9.38,26.4,26.2,1.3,46.0,,,,,,
2025-04-25,CenterCreek - Prairie Dog,148.0,2025,0.179,9.48,48.8,14.3,2.1,34.8,,,,,,
2025-04-25,ESA,291.0,2025,0.218,9.48,15.0,27.7,3.3,54.0,,,,,,
2025-04-25,HQ,280.0,2025,0.216,9.71,35.4,24.9,6.5,33.1,,,,,,
2025-04-25,HighHawk,372.0,2025,0.226,9.84,28.5,26.5,8.8,36.2,,,,,,
2025-04-25,HighHawk - Longspur,288.0,2025,0.211,9.52,28.8,24.8,3.9,42.4,,,,,,
2025-04-25,HighHawk - Prairie Dog,146.0,2025,0.182,9.43,53.5,15.1,1.8,29.6,,,,,,
2025-04-25,LTER1,598.0,2025,0.238,10.07,16.3,38.5,13.3,31.9,,,,,,
2025-04-25,LTER2,513.0,2025,0.226,9.5,14.3,39.3,8.8,37.6,,,,,,
2025-04-25,LTER3,646.0,2025,0.234,9.88,12.0,40.9,12.9,34.3,,,,,,
2025-04-25,LTER4,570.0,2025,0.227,9.63,15.4,40.0,10.6,34.0,,,,,,
2025-04-25,OwlCreek,374.0,2025,0.201,9.36,24.0,37.0,5.2,33.8,,,,,,
2025-04-25,OwlCreek - Longspur,225.0,2025,0.183,9.35,26.0,28.5,0.3,45.2,,,,,,
2025-04-25,OwlCreek - Prairie Dog,311.0,2025,0.194,9.37,23.9,33.2,3.0,39.8,,,,,,
2025-04-25,PrairieRidge,327.0,2025,0.179,9.36,28.0,38.8,2.2,31.0,,,,,,
2025-04-25,Pvt-12NE,294.0,2025,0.192,9.38,24.1,35.8,2.9,37.1,,,,,,
2025-04-25,Pvt-14,495.0,2025,0.212,9.64,22.4,35.7,8.2,33.7,,,,,,
2025-04-25,Pvt-30SW,299.0,2025,0.168,9.38,25.0,38.4,0.2,36.4,,,,,,
2025-04-25,Pvt-8SW,505.0,2025,0.192,9.39,14.4,46.4,4.3,34.9,,,,,,
2025-04-25,Res. #2,287.0,2025,0.204,9.38,27.4,31.5,4.3,36.9,,,,,,
2025-04-25,SaltTree,437.0,2025,0.197,9.38,18.7,40.4,4.6,36.2,,,,,,
2025-04-25,Slayton,467.0,2025,0.215,9.64,27.0,37.0,10.3,25.8,,,,,,
2025-04-25,Spring,1111.0,2025,0.283,10.58,10.1,43.0,35.4,11.4,,,,,,
2025-04-25,UNK,328.0,2025,0.206,9.56,29.9,28.3,5.8,36.0,,,,,,
2025-04-25,WeatherStation,625.0,2025,0.218,9.28,4.0,43.8,8.8,43.4,,,,,,
2025-04-26,12C,408.0,2025,0.205,9.37,22.2,39.9,6.5,31.4,,,,,,
2025-04-26,12NW,393.0,2025,0.217,9.48,21.8,35.8,7.6,34.8,,,,,,
2025-04-26,12NWcorner,458.0,2025,0.256,10.32,23.1,24.0,18.1,34.7,,,,,,
2025-04-26,12SE-N,240.0,2025,0.192,9.31,28.7,32.2,1.3,37.8,,,,,,
2025-04-26,13E,290.0,2025,0.215,9.54,34.5,27.9,7.5,30.1,,,,,,
2025-04-26,13W,432.0,2025,0.223,9.8,27.7,31.7,10.6,29.9,,,,,,
2025-04-26,15E,318.0,2025,0.207,9.56,28.6,28.0,3.9,39.6,,,,,,
2025-04-26,17N,534.0,2025,0.197,9.36,15.6,43.9,6.0,34.5,,,,,,
2025-04-26,18N,323.0,2025,0.214,9.53,29.5,27.6,5.9,37.0,,,,,,
2025-04-26,19N,368.0,2025,0.213,9.44,22.0,33.3,6.5,38.1,,,,,,
2025-04-26,1E,296.0,2025,0.192,9.35,28.0,38.9,3.2,30.0,,,,,,
2025-04-26,1W,162.0,2025,0.19,9.35,38.3,27.1,2.0,32.6,,,,,,
2025-04-26,20SE,432.0,2025,0.191,9.35,14.3,42.2,2.8,40.6,,,,,,
2025-04-26,21SE,274.0,2025,0.213,9.49,22.7,28.4,4.3,44.6,,,,,,
2025-04-26,21SEcorral,860.0,2025,0.259,10.54,8.1,41.5,19.7,30.7,,,,,,
2025-04-26,21SW,433.0,2025,0.224,9.64,21.9,32.3,8.6,37.3,,,,,,
2025-04-26,23E,245.0,2025,0.192,9.3,32.4,23.9,0.3,43.3,,,,,,
2025-04-26,23W,343.0,2025,0.203,9.4,20.4,31.7,2.8,45.1,,,,,,
2025-04-26,24 Grazing,279.0,2025,0.175,9.3,32.0,34.7,0.1,33.2,,,,,,
2025-04-26,24E,358.0,2025,0.195,9.36,22.8,35.8,3.5,37.9,,,,,,
2025-04-26,24W,218.0,2025,0.181,9.32,28.3,26.3,0.1,45.4,,,,,,
2025-04-26,25SE,212.0,2025,0.181,9.34,28.5,25.8,0.1,45.6,,,,,,
2025-04-26,26SE-N Pvt,266.0,2025,0.19,9.33,20.1,30.5,0.4,49.0,,,,,,
2025-04-26,26SW-N Pvt.,383.0,2025,0.207,9.47,17.8,33.2,3.9,45.1,,,,,,
2025-04-26,28N,223.0,2025,0.201,9.5,34.9,16.8,1.9,46.4,,,,,,
2025-04-26,31W,282.0,2025,0.204,9.34,27.3,27.9,2.9,41.8,,,,,,
2025-04-26,32W,251.0,2025,0.195,9.34,27.4,25.9,1.6,45.1,,,,,,
2025-04-26,6EE,326.0,2025,0.175,9.39,24.6,41.4,1.3,32.7,,,,,,
2025-04-26,6EW,302.0,2025,0.195,9.34,26.7,36.9,3.1,33.3,,,,,,
